,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,first_month,mon_phase_in,roadmap_accu_invoice_qty,roadmap_invoice_qty_pct_change,rolling_q_roadmap_invoice_qty
206,2021-02-01,AAP,C Series-23.8,400.0,0.0,0.0,2018-04-01,34.0,6489.0,0.5686274509803921,1091.0
207,2021-03-01,AAP,C Series-23.8,100.0,0.0,0.0,2018-04-01,35.0,6589.0,-0.75,755.0
208,2021-04-01,AAP,C Series-23.8,0.0,0.0,0.0,2018-04-01,36.0,6589.0,-1.0,500.0
209,2021-05-01,AAP,C Series-23.8,100.0,0.0,0.0,2018-04-01,37.0,6689.0,inf,200.0
210,2021-06-01,AAP,C Series-23.8,100.0,0.0,80.0,2018-04-01,38.0,6789.0,0.0,200.0
211,2021-07-01,AAP,C Series-23.8,400.0,0.0,171.2,2018-04-01,39.0,7189.0,3.0,600.0
212,2018-01-01,AAP,C Series-23.8-AMD,1.0,0.0,0.0,2018-01-01,0.0,1.0,,
213,2018-02-01,AAP,C Series-23.8-AMD,1.0,0.0,0.0,2018-01-01,1.0,2.0,0.0,
214,2018-03-01,AAP,C Series-23.8-AMD,1.0,0.0,0.0,2018-01-01,2.0,3.0,0.0,3.0
215,2018-04-01,AAP,C Series-23.8-AMD,0.0,0.0,0.0,2018-01-01,3.0,3.0,-1.0,2.0
216,2018-05-01,AAP,C Series-23.8-AMD,200.0,0.0,0.0,2018-01-01,4.0,203.0,inf,201.0
217,2018-06-01,AAP,C Series-23.8-AMD,1000.0,92.66666666666667,12.0,2018-01-01,5.0,1203.0,4.0,1200.0
218,2018-07-01,AAP,C Series-23.8-AMD,0.0,116.5,42.75,2018-01-01,6.0,1203.0,-1.0,1200.0
219,2018-08-01,AAP,C Series-23.8-AMD,300.0,22.125,54.5,2018-01-01,7.0,1503.0,inf,1300.0
220,2018-09-01,AAP,C Series-23.8-AMD,0.0,67.91666666666667,266.1666666666667,2018-01-01,8.0,1503.0,-1.0,300.0
221,2018-10-01,AAP,C Series-23.8-AMD,0.0,82.125,283.375,2018-01-01,9.0,1503.0,,300.0
222,2018-11-01,AAP,C Series-23.8-AMD,130.0,72.22222222222223,175.0,2018-01-01,10.0,1633.0,inf,130.0
223,2018-12-01,AAP,C Series-23.8-AMD,100.0,65.7,140.4,2018-01-01,11.0,1733.0,-0.23076923076923073,230.0
224,2019-01-01,AAP,C Series-23.8-AMD,697.0,40.625,99.5,2018-01-01,12.0,2430.0,5.97,927.0
225,2019-02-01,AAP,C Series-23.8-AMD,490.0,42.125,92.0,2018-01-01,13.0,2920.0,-0.296987087517934,1287.0
226,2019-03-01,AAP,C Series-23.8-AMD,100.0,38.9,226.1,2018-01-01,14.0,3020.0,-0.7959183673469388,1287.0
227,2019-04-01,AAP,C Series-23.8-AMD,150.0,33.142857142857146,297.0,2018-01-01,15.0,3170.0,0.5,740.0
228,2019-05-01,AAP,C Series-23.8-AMD,100.0,40.75,347.875,2018-01-01,16.0,3270.0,-0.33333333333333337,350.0
229,2019-06-01,AAP,C Series-23.8-AMD,250.0,53.1,258.8,2018-01-01,17.0,3520.0,1.5,500.0
230,2019-07-01,AAP,C Series-23.8-AMD,450.0,47.25,122.625,2018-01-01,18.0,3970.0,0.8,800.0
231,2019-08-01,AAP,C Series-23.8-AMD,610.0,27.666666666666668,126.2,2018-01-01,19.0,4580.0,0.3555555555555556,1310.0
232,2019-09-01,AAP,C Series-23.8-AMD,650.0,50.375,130.9375,2018-01-01,20.0,5230.0,0.06557377049180335,1710.0
233,2019-10-01,AAP,C Series-23.8-AMD,570.0,83.4375,131.375,2018-01-01,21.0,5800.0,-0.12307692307692308,1830.0
234,2019-11-01,AAP,C Series-23.8-AMD,200.0,79.65,183.9,2018-01-01,22.0,6000.0,-0.6491228070175439,1420.0
235,2019-12-01,AAP,C Series-23.8-AMD,405.0,108.4,209.46666666666667,2018-01-01,23.0,6405.0,1.025,1175.0
236,2020-01-01,AAP,C Series-23.8-AMD,30.0,99.46666666666667,229.86666666666667,2018-01-01,24.0,6435.0,-0.9259259259259259,635.0
237,2020-02-01,AAP,C Series-23.8-AMD,630.0,109.7,220.55,2018-01-01,25.0,7065.0,20.0,1065.0
238,2020-03-01,AAP,C Series-23.8-AMD,150.0,44.0,253.6875,2018-01-01,26.0,7215.0,-0.7619047619047619,810.0
239,2020-04-01,AAP,C Series-23.8-AMD,120.0,12.4375,215.875,2018-01-01,27.0,7335.0,-0.19999999999999996,900.0
240,2020-05-01,AAP,C Series-23.8-AMD,310.0,42.35,225.95,2018-01-01,28.0,7645.0,1.5833333333333335,580.0
241,2020-06-01,AAP,C Series-23.8-AMD,310.0,48.92857142857143,229.57142857142858,2018-01-01,29.0,7955.0,0.0,740.0
242,2020-08-01,AAP,C Series-23.8-AMD,2.0,0.0,0.0,2018-01-01,31.0,7957.0,-0.9935483870967742,622.0
243,2020-09-01,AAP,C Series-23.8-AMD,1000.0,0.0,0.0,2018-01-01,32.0,8957.0,499.0,1312.0
244,2020-10-01,AAP,C Series-23.8-AMD,0.0,0.0,0.0,2018-01-01,33.0,8957.0,-1.0,1002.0
245,2020-11-01,AAP,C Series-23.8-AMD,800.0,85.0,92.5,2018-01-01,34.0,9757.0,inf,1800.0
246,2020-12-01,AAP,C Series-23.8-AMD,0.0,56.75,231.25,2018-01-01,35.0,9757.0,-1.0,800.0
247,2021-01-01,AAP,C Series-23.8-AMD,0.0,345.4,572.8,2018-01-01,36.0,9757.0,,800.0
248,2021-02-01,AAP,C Series-23.8-AMD,480.0,341.5,882.0,2018-01-01,37.0,10237.0,inf,480.0
249,2021-03-01,AAP,C Series-23.8-AMD,2390.0,178.5,840.0,2018-01-01,38.0,12627.0,3.979166666666667,2870.0
250,2021-04-01,AAP,C Series-23.8-AMD,150.0,135.0,627.6,2018-01-01,39.0,12777.0,-0.9372384937238494,3020.0
251,2021-05-01,AAP,C Series-23.8-AMD,673.0,226.13333333333333,412.2,2018-01-01,40.0,13450.0,3.4866666666666664,3213.0
252,2021-06-01,AAP,C Series-23.8-AMD,990.0,76.92857142857143,348.85714285714283,2018-01-01,41.0,14440.0,0.4710252600297178,1813.0
253,2021-07-01,AAP,C Series-23.8-AMD,860.0,4.1,184.95,2018-01-01,42.0,15300.0,-0.13131313131313127,2523.0
254,2021-08-01,AAP,C Series-23.8-AMD,500.0,27.08695652173913,164.1304347826087,2018-01-01,43.0,15800.0,-0.41860465116279066,2350.0
255,2021-09-01,AAP,C Series-23.8-AMD,4430.0,62.416666666666664,210.29166666666666,2018-01-01,44.0,20230.0,7.859999999999999,5790.0
256,2021-10-01,AAP,C Series-23.8-AMD,1340.0,91.93333333333334,456.0,2018-01-01,45.0,21570.0,-0.6975169300225734,6270.0
257,2021-11-01,AAP,C Series-23.8-AMD,960.0,0.0,0.0,2018-01-01,46.0,22530.0,-0.28358208955223885,6730.0
258,2017-08-01,AAP,C Series-23.8-Mainstream,2.0,0.0,0.0,2017-08-01,0.0,2.0,,
259,2017-09-01,AAP,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-08-01,1.0,2.0,-1.0,
260,2017-10-01,AAP,C Series-23.8-Mainstream,230.0,0.0,0.0,2017-08-01,2.0,232.0,inf,232.0
261,2017-11-01,AAP,C Series-23.8-Mainstream,140.0,0.0,0.0,2017-08-01,3.0,372.0,-0.3913043478260869,370.0
262,2017-12-01,AAP,C Series-23.8-Mainstream,180.0,20.0,0.4,2017-08-01,4.0,552.0,0.2857142857142858,550.0
263,2018-01-01,AAP,C Series-23.8-Mainstream,60.0,20.307692307692307,5.923076923076923,2017-08-01,5.0,612.0,-0.6666666666666667,380.0
264,2018-02-01,AAP,C Series-23.8-Mainstream,160.0,26.5625,9.125,2017-08-01,6.0,772.0,1.6666666666666665,400.0
265,2018-03-01,AAP,C Series-23.8-Mainstream,768.0,31.227272727272727,13.181818181818182,2017-08-01,7.0,1540.0,3.8,988.0
266,2018-04-01,AAP,C Series-23.8-Mainstream,318.0,48.833333333333336,14.625,2017-08-01,8.0,1858.0,-0.5859375,1246.0
267,2018-05-01,AAP,C Series-23.8-Mainstream,16.0,86.20833333333333,21.083333333333332,2017-08-01,9.0,1874.0,-0.949685534591195,1102.0
268,2018-06-01,AAP,C Series-23.8-Mainstream,315.0,49.53333333333333,19.666666666666668,2017-08-01,10.0,2189.0,18.6875,649.0
269,2018-07-01,AAP,C Series-23.8-Mainstream,325.0,19.82608695652174,17.304347826086957,2017-08-01,11.0,2514.0,0.031746031746031855,656.0
270,2018-08-01,AAP,C Series-23.8-Mainstream,331.0,66.0,0.0,2017-08-01,12.0,2845.0,0.01846153846153853,971.0
271,2018-09-01,AAP,C Series-23.8-Mainstream,757.0,37.93333333333333,8.533333333333333,2017-08-01,13.0,3602.0,1.287009063444109,1413.0
272,2018-10-01,AAP,C Series-23.8-Mainstream,204.0,85.17647058823529,10.411764705882353,2017-08-01,14.0,3806.0,-0.7305151915455746,1292.0
273,2018-11-01,AAP,C Series-23.8-Mainstream,520.0,59.416666666666664,9.583333333333334,2017-08-01,15.0,4326.0,1.549019607843137,1481.0
274,2018-12-01,AAP,C Series-23.8-Mainstream,760.0,16.88888888888889,14.481481481481481,2017-08-01,16.0,5086.0,0.46153846153846145,1484.0
275,2019-01-01,AAP,C Series-23.8-Mainstream,1550.0,163.57894736842104,18.473684210526315,2017-08-01,17.0,6636.0,1.039473684210526,2830.0
276,2019-02-01,AAP,C Series-23.8-Mainstream,940.0,136.79166666666666,29.083333333333332,2017-08-01,18.0,7576.0,-0.3935483870967742,3250.0
277,2019-03-01,AAP,C Series-23.8-Mainstream,1050.0,151.73333333333332,115.16666666666667,2017-08-01,19.0,8626.0,0.11702127659574457,3540.0
278,2019-04-01,AAP,C Series-23.8-Mainstream,620.0,186.56,109.52,2017-08-01,20.0,9246.0,-0.4095238095238095,2610.0
279,2019-05-01,AAP,C Series-23.8-Mainstream,408.0,184.5,117.21428571428571,2017-08-01,21.0,9654.0,-0.3419354838709677,2078.0
280,2019-06-01,AAP,C Series-23.8-Mainstream,170.0,127.93333333333334,82.04444444444445,2017-08-01,22.0,9824.0,-0.5833333333333333,1198.0
281,2019-07-01,AAP,C Series-23.8-Mainstream,520.0,94.70731707317073,82.6829268292683,2017-08-01,23.0,10344.0,2.0588235294117645,1098.0
282,2019-08-01,AAP,C Series-23.8-Mainstream,410.0,78.85454545454546,100.43636363636364,2017-08-01,24.0,10754.0,-0.21153846153846156,1100.0
283,2019-09-01,AAP,C Series-23.8-Mainstream,48.0,57.95454545454545,100.31818181818181,2017-08-01,25.0,10802.0,-0.8829268292682927,978.0
284,2019-10-01,AAP,C Series-23.8-Mainstream,1023.0,39.09090909090909,75.3409090909091,2017-08-01,26.0,11825.0,20.3125,1481.0
285,2019-11-01,AAP,C Series-23.8-Mainstream,1090.0,16.943396226415093,53.35849056603774,2017-08-01,27.0,12915.0,0.06549364613880737,2161.0
286,2019-12-01,AAP,C Series-23.8-Mainstream,1841.0,20.470588235294116,70.66176470588235,2017-08-01,28.0,14756.0,0.6889908256880735,3954.0
287,2020-01-01,AAP,C Series-23.8-Mainstream,580.0,81.69585253456222,68.52534562211981,2017-08-01,29.0,15336.0,-0.6849538294405215,3511.0
288,2020-02-01,AAP,C Series-23.8-Mainstream,1065.0,258.4786585365854,66.36432926829268,2017-08-01,30.0,16401.0,0.8362068965517242,3486.0
289,2020-03-01,AAP,C Series-23.8-Mainstream,517.0,113.14999999999999,108.26666666666668,2017-08-01,31.0,16918.0,-0.5145539906103287,2162.0
290,2020-04-01,AAP,C Series-23.8-Mainstream,273.0,85.56018518518519,114.18981481481481,2017-08-01,32.0,17191.0,-0.47195357833655704,1855.0
291,2020-05-01,AAP,C Series-23.8-Mainstream,700.0,69.03846153846153,74.88461538461539,2017-08-01,33.0,17891.0,1.5641025641025643,1490.0
292,2020-06-01,AAP,C Series-23.8-Mainstream,250.0,68.70588235294117,77.94117647058823,2017-08-01,34.0,18141.0,-0.6428571428571428,1223.0
293,2020-07-01,AAP,C Series-23.8-Mainstream,2269.0,41.25,66.2,2017-08-01,35.0,20410.0,8.076,3219.0
294,2020-08-01,AAP,C Series-23.8-Mainstream,2032.0,45.19444444444444,56.916666666666664,2017-08-01,36.0,22442.0,-0.10445130013221682,4551.0
295,2020-09-01,AAP,C Series-23.8-Mainstream,1247.0,131.75,164.14393939393938,2017-08-01,37.0,23689.0,-0.38631889763779526,5548.0
296,2020-10-01,AAP,C Series-23.8-Mainstream,790.0,37.125,63.125,2017-08-01,38.0,24479.0,-0.3664795509222133,4069.0
297,2020-11-01,AAP,C Series-23.8-Mainstream,761.0,48.90909090909091,150.0,2017-08-01,39.0,25240.0,-0.036708860759493644,2798.0
298,2020-12-01,AAP,C Series-23.8-Mainstream,2746.0,55.0,156.5,2017-08-01,40.0,27986.0,2.6084099868593955,4297.0
299,2021-01-01,AAP,C Series-23.8-Mainstream,1180.0,282.1111111111111,11.11111111111111,2017-08-01,41.0,29166.0,-0.5702840495265842,4687.0
300,2021-02-01,AAP,C Series-23.8-Mainstream,1560.0,168.5,4.916666666666667,2017-08-01,42.0,30726.0,0.3220338983050848,5486.0
301,2021-03-01,AAP,C Series-23.8-Mainstream,722.0,67.0,2.642857142857143,2017-08-01,43.0,31448.0,-0.5371794871794872,3462.0
302,2021-04-01,AAP,C Series-23.8-Mainstream,2746.0,69.15625,9.34375,2017-08-01,44.0,34194.0,2.8033240997229916,5028.0
303,2021-05-01,AAP,C Series-23.8-Mainstream,3163.0,148.2948717948718,149.53846153846155,2017-08-01,45.0,37357.0,0.15185724690458846,6631.0
304,2021-06-01,AAP,C Series-23.8-Mainstream,6369.0,33.486111111111114,110.80555555555556,2017-08-01,46.0,43726.0,1.0135946885867848,12278.0
305,2021-07-01,AAP,C Series-23.8-Mainstream,3434.0,65.54264705882353,52.029411764705884,2017-08-01,47.0,47160.0,-0.4608258753336474,12966.0
306,2021-08-01,AAP,C Series-23.8-Mainstream,3401.0,226.82881355932201,200.03389830508473,2017-08-01,48.0,50561.0,-0.00960978450786254,13204.0
307,2021-09-01,AAP,C Series-23.8-Mainstream,5023.0,270.21153846153845,321.1538461538462,2017-08-01,49.0,55584.0,0.4769185533666569,11858.0
308,2021-10-01,AAP,C Series-23.8-Mainstream,4164.0,391.8333333333333,651.85,2017-08-01,50.0,59748.0,-0.17101333864224566,12588.0
309,2021-11-01,AAP,C Series-23.8-Mainstream,900.0,0.0,0.0,2017-08-01,51.0,60648.0,-0.7838616714697406,10087.0
310,2018-09-01,AAP,C Series-27,2.0,0.0,0.0,2018-09-01,0.0,2.0,,
311,2018-10-01,AAP,C Series-27,70.0,0.0,0.0,2018-09-01,1.0,72.0,34.0,
312,2018-11-01,AAP,C Series-27,70.0,0.0,18.0,2018-09-01,2.0,142.0,0.0,142.0
313,2018-12-01,AAP,C Series-27,0.0,0.0,33.2,2018-09-01,3.0,142.0,-1.0,140.0
314,2019-01-01,AAP,C Series-27,670.0,0.0,42.0,2018-09-01,4.0,812.0,inf,740.0
315,2019-02-01,AAP,C Series-27,454.0,0.0,57.0,2018-09-01,5.0,1266.0,-0.32238805970149254,1124.0
316,2019-03-01,AAP,C Series-27,0.0,0.0,106.66666666666667,2018-09-01,6.0,1266.0,-1.0,1124.0
317,2019-04-01,AAP,C Series-27,108.0,0.0,237.57142857142858,2018-09-01,7.0,1374.0,inf,562.0
318,2019-05-01,AAP,C Series-27,94.0,0.0,234.41666666666666,2018-09-01,8.0,1468.0,-0.12962962962962965,202.0
319,2019-06-01,AAP,C Series-27,50.0,0.0,215.73333333333332,2018-09-01,9.0,1518.0,-0.46808510638297873,252.0
320,2019-07-01,AAP,C Series-27,280.0,0.0,144.83333333333334,2018-09-01,10.0,1798.0,4.6,424.0
321,2019-08-01,AAP,C Series-27,530.0,0.0,120.86666666666666,2018-09-01,11.0,2328.0,0.8928571428571428,860.0
322,2019-09-01,AAP,C Series-27,160.0,10.75,112.25,2018-09-01,12.0,2488.0,-0.6981132075471699,970.0
323,2019-10-01,AAP,C Series-27,477.0,19.1875,67.6875,2018-09-01,13.0,2965.0,1.9812500000000002,1167.0
324,2019-11-01,AAP,C Series-27,0.0,13.652173913043478,115.47826086956522,2018-09-01,14.0,2965.0,-1.0,637.0
325,2019-12-01,AAP,C Series-27,938.0,10.368421052631579,140.6315789473684,2018-09-01,15.0,3903.0,inf,1415.0
326,2020-01-01,AAP,C Series-27,225.0,14.529411764705882,146.88235294117646,2018-09-01,16.0,4128.0,-0.7601279317697228,1163.0
327,2020-02-01,AAP,C Series-27,1041.0,10.458333333333334,175.91666666666666,2018-09-01,17.0,5169.0,3.626666666666667,2204.0
328,2020-03-01,AAP,C Series-27,550.0,0.0,9.0,2018-09-01,18.0,5719.0,-0.47166186359269935,1816.0
329,2020-04-01,AAP,C Series-27,555.0,0.0,50.0,2018-09-01,19.0,6274.0,0.009090909090909038,2146.0
330,2020-05-01,AAP,C Series-27,1160.0,8.476190476190476,9.19047619047619,2018-09-01,20.0,7434.0,1.09009009009009,2265.0
331,2020-06-01,AAP,C Series-27,1060.0,11.705882352941176,119.05882352941177,2018-09-01,21.0,8494.0,-0.08620689655172409,2775.0
332,2020-07-01,AAP,C Series-27,415.0,5.75,59.25,2018-09-01,22.0,8909.0,-0.6084905660377358,2635.0
333,2020-08-01,AAP,C Series-27,555.0,20.275862068965516,116.86206896551724,2018-09-01,23.0,9464.0,0.3373493975903614,2030.0
334,2020-09-01,AAP,C Series-27,1767.0,64.79166666666667,110.625,2018-09-01,24.0,11231.0,2.1837837837837837,2737.0
335,2020-10-01,AAP,C Series-27,682.0,60.921052631578945,95.97368421052632,2018-09-01,25.0,11913.0,-0.6140350877192983,3004.0
336,2020-11-01,AAP,C Series-27,105.0,45.6551724137931,168.58620689655172,2018-09-01,26.0,12018.0,-0.8460410557184751,2554.0
337,2020-12-01,AAP,C Series-27,930.0,19.514285714285716,186.5142857142857,2018-09-01,27.0,12948.0,7.857142857142858,1717.0
338,2021-01-01,AAP,C Series-27,271.0,15.871794871794872,183.89743589743588,2018-09-01,28.0,13219.0,-0.7086021505376344,1306.0
339,2021-02-01,AAP,C Series-27,239.0,0.0,0.0,2018-09-01,29.0,13458.0,-0.11808118081180807,1440.0
340,2021-03-01,AAP,C Series-27,802.0,0.0,0.0,2018-09-01,30.0,14260.0,2.3556485355648538,1312.0
341,2021-04-01,AAP,C Series-27,331.0,0.0,7.5,2018-09-01,31.0,14591.0,-0.587281795511222,1372.0
342,2021-05-01,AAP,C Series-27,176.0,0.46153846153846156,50.0,2018-09-01,32.0,14767.0,-0.46827794561933533,1309.0
343,2021-06-01,AAP,C Series-27,644.0,0.0,67.15,2018-09-01,33.0,15411.0,2.659090909090909,1151.0
344,2021-07-01,AAP,C Series-27,1651.0,2.933333333333333,30.166666666666668,2018-09-01,34.0,17062.0,1.5636645962732918,2471.0
345,2021-08-01,AAP,C Series-27,367.0,5.67741935483871,36.193548387096776,2018-09-01,35.0,17429.0,-0.7777104784978801,2662.0
346,2021-09-01,AAP,C Series-27,1414.0,9.5,69.63157894736842,2018-09-01,36.0,18843.0,2.852861035422343,3432.0
347,2021-10-01,AAP,C Series-27,369.0,19.64,112.68,2018-09-01,37.0,19212.0,-0.739038189533239,2150.0
348,2018-11-01,AAP,Chrome AIO,1.0,0.0,0.0,2018-11-01,0.0,1.0,,
349,2018-12-01,AAP,Chrome AIO,8.0,0.0,0.0,2018-11-01,1.0,9.0,7.0,
350,2019-01-01,AAP,Chrome AIO,8.0,0.0,0.0,2018-11-01,2.0,17.0,0.0,17.0
351,2019-02-01,AAP,Chrome AIO,0.0,0.0,0.0,2018-11-01,3.0,17.0,-1.0,16.0
352,2019-03-01,AAP,Chrome AIO,0.0,0.0,0.0,2018-11-01,4.0,17.0,,8.0
353,2019-04-01,AAP,Chrome AIO,0.0,0.0,0.0,2018-11-01,5.0,17.0,,0.0
354,2019-05-01,AAP,Chrome AIO,2.0,0.0,0.0,2018-11-01,6.0,19.0,inf,2.0
355,2019-06-01,AAP,Chrome AIO,0.0,0.0,0.0,2018-11-01,7.0,19.0,-1.0,2.0
356,2019-07-01,AAP,Chrome AIO,12.0,0.0,0.0,2018-11-01,8.0,31.0,inf,14.0
357,2019-08-01,AAP,Chrome AIO,200.0,0.0,0.0,2018-11-01,9.0,231.0,15.666666666666668,212.0
358,2019-09-01,AAP,Chrome AIO,14.0,0.0,0.0,2018-11-01,10.0,245.0,-0.9299999999999999,226.0
359,2019-10-01,AAP,Chrome AIO,34.0,0.0,0.0,2018-11-01,11.0,279.0,1.4285714285714284,248.0
360,2019-11-01,AAP,Chrome AIO,28.0,2.0,0.0,2018-11-01,12.0,307.0,-0.17647058823529416,76.0
361,2019-12-01,AAP,Chrome AIO,12.0,0.0,0.0,2018-11-01,13.0,319.0,-0.5714285714285714,74.0
362,2020-01-01,AAP,Chrome AIO,40.0,0.0,0.0,2018-11-01,14.0,359.0,2.3333333333333335,80.0
363,2020-02-01,AAP,Chrome AIO,9.0,28.0,0.0,2018-11-01,15.0,368.0,-0.775,61.0
364,2020-03-01,AAP,Chrome AIO,0.0,0.0,0.0,2018-11-01,16.0,368.0,-1.0,49.0
365,2020-04-01,AAP,Chrome AIO,7.0,0.0,0.0,2018-11-01,17.0,375.0,inf,16.0
366,2020-05-01,AAP,Chrome AIO,0.0,10.0,0.0,2018-11-01,18.0,375.0,-1.0,7.0
367,2020-06-01,AAP,Chrome AIO,103.0,9.0,0.0,2018-11-01,19.0,478.0,inf,110.0
368,2020-07-01,AAP,Chrome AIO,120.0,8.666666666666666,0.0,2018-11-01,20.0,598.0,0.16504854368932032,223.0
369,2020-08-01,AAP,Chrome AIO,55.0,6.916666666666667,0.0,2018-11-01,21.0,653.0,-0.5416666666666667,278.0
370,2020-09-01,AAP,Chrome AIO,150.0,10.0,0.0,2018-11-01,22.0,803.0,1.727272727272727,325.0
371,2020-10-01,AAP,Chrome AIO,56.0,10.25,0.0,2018-11-01,23.0,859.0,-0.6266666666666667,261.0
372,2020-11-01,AAP,Chrome AIO,0.0,40.8,0.0,2018-11-01,24.0,859.0,-1.0,206.0
373,2020-12-01,AAP,Chrome AIO,60.0,9.866666666666667,0.0,2018-11-01,25.0,919.0,inf,116.0
374,2021-01-01,AAP,Chrome AIO,260.0,4.0,0.0,2018-11-01,26.0,1179.0,3.333333333333333,320.0
375,2021-02-01,AAP,Chrome AIO,116.0,5.0,0.0,2018-11-01,27.0,1295.0,-0.5538461538461539,436.0
376,2021-03-01,AAP,Chrome AIO,2231.0,4.0,0.0,2018-11-01,28.0,3526.0,18.232758620689655,2607.0
377,2021-04-01,AAP,Chrome AIO,142.0,30.285714285714285,0.0,2018-11-01,29.0,3668.0,-0.9363514119229045,2489.0
378,2021-05-01,AAP,Chrome AIO,1.0,23.866666666666667,0.0,2018-11-01,30.0,3669.0,-0.9929577464788732,2374.0
379,2021-06-01,AAP,Chrome AIO,403.0,21.61111111111111,0.0,2018-11-01,31.0,4072.0,402.0,546.0
380,2021-07-01,AAP,Chrome AIO,50.0,2.0,0.0,2018-11-01,32.0,4122.0,-0.8759305210918114,454.0
381,2021-08-01,AAP,Chrome AIO,75.0,2.2,0.0,2018-11-01,33.0,4197.0,0.5,528.0
382,2021-09-01,AAP,Chrome AIO,107.0,2.5,0.0,2018-11-01,34.0,4304.0,0.42666666666666675,232.0
383,2021-10-01,AAP,Chrome AIO,111.0,2.3333333333333335,0.0,2018-11-01,35.0,4415.0,0.03738317757009346,293.0
384,2017-12-01,AAP,Chromebox,2.0,0.0,0.0,2017-12-01,0.0,2.0,,
385,2018-01-01,AAP,Chromebox,9.0,0.0,0.0,2017-12-01,1.0,11.0,3.5,
386,2018-02-01,AAP,Chromebox,0.0,0.0,0.0,2017-12-01,2.0,11.0,-1.0,11.0
387,2018-03-01,AAP,Chromebox,0.0,0.0,0.0,2017-12-01,3.0,11.0,,9.0
388,2018-04-01,AAP,Chromebox,90.0,0.0,0.0,2017-12-01,4.0,101.0,inf,90.0
389,2018-05-01,AAP,Chromebox,865.0,0.0,0.0,2017-12-01,5.0,966.0,8.61111111111111,955.0
390,2018-06-01,AAP,Chromebox,975.0,0.0,0.0,2017-12-01,6.0,1941.0,0.12716763005780352,1930.0
391,2018-07-01,AAP,Chromebox,73.0,2.6666666666666665,0.0,2017-12-01,7.0,2014.0,-0.9251282051282051,1913.0
392,2018-08-01,AAP,Chromebox,46.0,11.2,0.0,2017-12-01,8.0,2060.0,-0.36986301369863017,1094.0
393,2018-09-01,AAP,Chromebox,2.0,8.0,0.0,2017-12-01,9.0,2062.0,-0.9565217391304348,121.0
394,2018-10-01,AAP,Chromebox,42.0,22.25,0.0,2017-12-01,10.0,2104.0,20.0,90.0
395,2018-11-01,AAP,Chromebox,172.0,18.5,0.0,2017-12-01,11.0,2276.0,3.095238095238095,216.0
396,2018-12-01,AAP,Chromebox,16.0,6.615384615384615,0.0,2017-12-01,12.0,2292.0,-0.9069767441860466,230.0
397,2019-01-01,AAP,Chromebox,666.0,3.5714285714285716,0.0,2017-12-01,13.0,2958.0,40.625,854.0
398,2019-02-01,AAP,Chromebox,69.0,1.5,0.625,2017-12-01,14.0,3027.0,-0.8963963963963963,751.0
399,2019-03-01,AAP,Chromebox,388.0,67.35,0.75,2017-12-01,15.0,3415.0,4.6231884057971016,1123.0
400,2019-04-01,AAP,Chromebox,106.0,53.476190476190474,0.0,2017-12-01,16.0,3521.0,-0.7268041237113403,563.0
401,2019-05-01,AAP,Chromebox,264.0,75.85714285714286,0.3333333333333333,2017-12-01,17.0,3785.0,1.490566037735849,758.0
402,2019-06-01,AAP,Chromebox,411.0,30.535714285714285,1.1428571428571428,2017-12-01,18.0,4196.0,0.5568181818181819,781.0
403,2019-07-01,AAP,Chromebox,392.0,28.956521739130434,1.3043478260869565,2017-12-01,19.0,4588.0,-0.04622871046228716,1067.0
404,2019-08-01,AAP,Chromebox,144.0,53.32258064516129,1.2258064516129032,2017-12-01,20.0,4732.0,-0.6326530612244898,947.0
405,2019-09-01,AAP,Chromebox,200.0,43.52173913043478,1.0869565217391304,2017-12-01,21.0,4932.0,0.38888888888888884,736.0
406,2019-10-01,AAP,Chromebox,308.0,25.84,2.0,2017-12-01,22.0,5240.0,0.54,652.0
407,2019-11-01,AAP,Chromebox,430.0,12.264705882352942,1.6470588235294117,2017-12-01,23.0,5670.0,0.39610389610389607,938.0
408,2019-12-01,AAP,Chromebox,390.0,12.966666666666667,1.2,2017-12-01,24.0,6060.0,-0.09302325581395354,1128.0
409,2020-01-01,AAP,Chromebox,865.0,25.80952380952381,0.7619047619047619,2017-12-01,25.0,6925.0,1.217948717948718,1685.0
410,2020-02-01,AAP,Chromebox,528.0,52.28125,0.84375,2017-12-01,26.0,7453.0,-0.3895953757225433,1783.0
411,2020-03-01,AAP,Chromebox,235.0,45.0,1.0833333333333333,2017-12-01,27.0,7688.0,-0.5549242424242424,1628.0
412,2020-04-01,AAP,Chromebox,136.0,15.75,0.4166666666666667,2017-12-01,28.0,7824.0,-0.4212765957446809,899.0
413,2020-05-01,AAP,Chromebox,2215.0,120.04545454545455,0.2727272727272727,2017-12-01,29.0,10039.0,15.286764705882351,2586.0
414,2020-06-01,AAP,Chromebox,1038.0,177.23809523809524,0.047619047619047616,2017-12-01,30.0,11077.0,-0.5313769751693003,3389.0
415,2020-07-01,AAP,Chromebox,1755.0,226.85,0.0,2017-12-01,31.0,12832.0,0.6907514450867052,5008.0
416,2020-08-01,AAP,Chromebox,635.0,176.04166666666666,0.0,2017-12-01,32.0,13467.0,-0.6381766381766382,3428.0
417,2020-09-01,AAP,Chromebox,350.0,118.125,0.0,2017-12-01,33.0,13817.0,-0.44881889763779526,2740.0
